Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622111501697
Timestamp end: 1622113302095

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      707.1  1428.0    68.9   287.5   325.1   450.9   540.0   625.6   699.9   773.8   861.8  1068.1  6941.6 17568.5 35037.6  93986.7    93939
read      422.9   901.4    74.4   114.6   131.5   304.1   400.7   464.5   517.2   585.9   681.0   869.0  3178.2 10378.4 32204.1  16840.1    16890
read      539.1  1415.4    68.9   116.0   133.6   300.4   402.3   472.0   532.4   619.9   805.3  1372.2  3761.6 29387.1 37433.3  45634.7    45689
read      431.7  1035.0    68.9   111.3   126.7   285.8   386.2   453.7   509.3   585.7   717.3   977.3  3338.4 11879.7 36343.6  32836.6    32790
read      475.6  1223.0    68.9   113.1   129.2   286.3   385.4   449.6   502.8   579.7   722.2  1121.8  3607.0 19076.7 36038.8  44034.7    44044
read      419.6   904.7    68.9   112.4   128.1   289.9   393.0   459.0   510.4   579.9   693.7   921.6  3303.2  8957.8 32386.7  28137.9    28149
read      445.2  1022.6    68.9   112.6   128.5   283.1   384.9   451.0   506.6   584.8   721.7  1062.6  3457.3  9148.7 34188.6  39882.6    39739
read      722.0  1641.5    74.4   152.0   193.0   401.4   491.1   568.8   648.6   760.4   993.1  2301.0  6689.4 29901.4 36662.7  72509.7    72475
read      712.2  1444.9    74.4   265.9   312.8   442.1   519.8   611.5   696.5   774.8   865.3  1087.0  8175.8 19593.1 35041.8  93680.8    93882
read      368.4  1031.3    74.4   127.4   150.6   272.8   332.4   369.6   398.2   432.7   480.8   562.2  2434.5 15186.9 32390.2   6668.5     6692
read      577.5  1426.7    68.9   116.5   135.9   310.6   411.3   479.9   541.1   636.3   894.6  1885.3  4561.5 30257.8 35964.9  50180.3    50406
read      702.9  1512.0    68.9   182.5   236.5   414.0   495.6   568.8   643.5   731.9   850.3  1845.0  7737.9 22556.3 36332.7  83087.1    83055
read      591.8  1379.9    68.9   120.6   141.8   324.5   423.8   489.9   549.4   640.9   855.9  2468.3  4504.4 27578.0 35661.4  55715.2    55609
read      374.0   576.8    74.4   119.5   138.4   311.0   396.4   446.2   484.3   531.7   601.8   741.2  1187.9  6875.0 30864.1  16958.1    16968
read      438.3   723.8    68.9   121.4   141.2   333.0   432.3   494.4   542.9   606.3   703.1   998.0  2479.3  7433.4 31526.5  42949.6    43031
read      387.1   593.8    74.4   117.4   134.6   301.2   399.4   463.5   514.4   581.7   675.5   842.9  1371.4  6668.8 30929.2  17254.7    17236
read      698.6  1627.1    68.9   176.2   229.7   412.8   493.1   565.0   637.7   723.0   825.0  1176.5  8293.5 28795.6 36358.6  82353.7    82183
read      551.1  1313.2    68.9   117.0   134.9   308.7   414.7   492.1   562.8   683.7   991.7  1586.9  3768.0 26412.5 35470.3  42223.9    42212
read      333.1   270.0    74.4   132.4   154.8   320.0   378.8   410.0   432.8   461.0   497.5   557.0   740.1  3568.2  9441.1  12223.8    12244
read      372.7   269.0    68.9   122.8   144.9   334.3   426.2   480.2   520.7   569.4   631.9   734.7  1044.3  2152.4  7331.0  61914.6    61777
read      362.5   256.2    68.9   120.6   141.0   335.2   418.9   468.7   506.9   550.3   606.2   692.1   978.2  1809.2  7975.5  36900.6    36984
read      347.6   306.9    63.8   120.2   140.6   321.1   400.6   447.6   481.9   520.9   569.3   638.6   864.2  2790.7  9468.9  29104.9    29093
